"fiscal_year","fiscal_period","cost_center_id","gl_account","actual_amount","budget_amount","variance_amount","variance_pct"
2025,1,"CC0006","702000","15765.81","15252.40","513.41","0.03366093205003802680"
2025,1,"CC0006","710000","4915.27","4517.09","398.18","0.08814967158059724292"
2025,1,"CC0006","720000","5645.30","6018.42","-373.12","-0.06199633790928516122"
2025,1,"CC0006","730000","5288.02","6126.27","-838.25","-0.13682877183016745916"
2025,1,"CC0007","600000","2149.94","2079.73","70.21","0.03375918989484211893"
2025,1,"CC0007","601000","2697.65","2702.46","-4.81","-0.00177985983141286087"
2025,1,"CC0007","602000","2128.53","2677.34","-548.81","-0.20498330432444142320"
2025,1,"CC0007","610000","3157.62","2968.16","189.46","0.06383079079294916716"
2025,1,"CC0007","611000","3221.92","3173.97","47.95","0.01510726314363399780"
2025,1,"CC0007","630000","3684.46","3452.57","231.89","0.06716446009784015965"
2025,1,"CC0007","650000","3775.74","3590.80","184.94","0.05150384315472875125"
2025,1,"CC0007","660000","3939.22","4300.93","-361.71","-0.08410041549153322653"
2025,1,"CC0007","670000","6838.31","5519.27","1319.04","0.23898812705303418749"
2025,1,"CC0007","680000","5296.84","5419.38","-122.54","-0.02261144263734965992"
2025,1,"CC0007","700000","26453.40","15806.42","10646.98","0.67358579615118413910"
2025,1,"CC0007","702000","16131.50","14001.35","2130.15","0.15213890089169972895"
2025,1,"CC0007","710000","5386.49","6681.00","-1294.51","-0.19375991618021254303"
2025,1,"CC0007","720000","5862.24","6206.13","-343.89","-0.05541134330089766086"
2025,1,"CC0007","730000","5328.02","6127.03","-799.01","-0.13040739150942626362"
2025,1,"CC0008","600000","2516.82","2315.43","201.39","0.08697736489550537049"
2025,1,"CC0008","601000","2650.84","2692.02","-41.18","-0.01529706317189322516"
2025,1,"CC0008","602000","3001.86","2795.59","206.27","0.07378406704845846494"
2025,1,"CC0008","610000","3380.44","3329.30","51.14","0.01536058630943441564"
2025,1,"CC0008","611000","2987.74","3303.62","-315.88","-0.09561632391134573589"
2025,1,"CC0008","620000","4286.84","3874.86","411.98","0.10632126063909405759"
2025,1,"CC0008","630000","3981.26","4000.09","-18.83","-0.00470739408363311825"
2025,1,"CC0008","640000","4439.79","4348.99","90.80","0.02087841084941561144"
2025,1,"CC0008","650000","6167.94","4775.47","1392.47","0.29158805311309672137"
2025,1,"CC0008","660000","5494.82","5651.54","-156.72","-0.02773049469702063508"
2025,1,"CC0008","670000","5818.02","5528.99","289.03","0.05227537036601621634"
2025,1,"CC0008","680000","5940.48","6741.44","-800.96","-0.11881141121184791380"
2025,1,"CC0008","700000","16453.93","15742.22","711.71","0.04521026894554897594"
2025,1,"CC0008","702000","15898.84","16042.48","-143.64","-0.00895372785255147583"
2025,1,"CC0008","710000","5350.97","6250.85","-899.88","-0.14396122127390674868"
2025,1,"CC0008","720000","6596.75","7143.75","-547.00","-0.07657042869641294838"
2025,1,"CC0008","730000","7124.20","6970.59","153.61","0.02203687205817585025"
2025,1,"CC0009","600000","2197.67","2514.78","-317.11","-0.12609850563468772616"
2025,1,"CC0009","601000","2101.98","3021.73","-919.75","-0.30437861754690194028"
2025,1,"CC0009","602000","3297.85","3284.68","13.17","0.00400952299767405044"
2025,1,"CC0009","610000","3294.66","3321.60","-26.94","-0.00811054913294797688"
2025,1,"CC0009","611000","3415.49","3461.70","-46.21","-0.01334893260536730508"
2025,1,"CC0009","620000","3321.59","4194.95","-873.36","-0.20819318466251087617"
2025,1,"CC0009","630000","3812.41","3697.77","114.64","0.03100246905567409547"
2025,1,"CC0009","640000","5114.31","4595.67","518.64","0.11285405610063385752"
2025,1,"CC0009","650000","4853.93","5129.07","-275.14","-0.05364325306537052526"
2025,1,"CC0009","660000","4929.15","5493.70","-564.55","-0.10276316508000072811"
2025,1,"CC0009","670000","4961.89","5666.93","-705.04","-0.12441304198216671108"
2025,1,"CC0009","680000","4724.77","5735.37","-1010.60","-0.17620484816149611969"
2025,1,"CC0009","700000","14118.36","15662.23","-1543.87","-0.09857280859749856821"
2025,1,"CC0009","702000","13672.29","14908.79","-1236.50","-0.08293764953426803919"
2025,1,"CC0009","710000","6053.32","6657.91","-604.59","-0.09080777601379411857"
2025,1,"CC0009","720000","6506.69","7201.43","-694.74","-0.09647250615502754314"
2025,1,"CC0009","730000","5101.80","7293.86","-2192.06","-0.30053497050944218836"
2025,1,"CC0010","600000","2457.21","2566.48","-109.27","-0.04257582369626881955"
2025,1,"CC0010","601000","2916.61","3040.44","-123.83","-0.04072765783899698728"
2025,1,"CC0010","602000","2899.54","2955.06","-55.52","-0.01878811259331451815"
2025,1,"CC0010","610000","2942.59","3080.89","-138.30","-0.04488962604961553317"
2025,1,"CC0010","611000","3477.10","3743.02","-265.92","-0.07104423700648139737"
2025,1,"CC0010","630000","5142.66","5069.28","73.38","0.01447542846321371082"
2025,1,"CC0010","640000","5144.56","4213.53","931.03","0.22096199623593518973"
2025,1,"CC0010","650000","4569.44","4987.88","-418.44","-0.08389135263879644258"
2025,1,"CC0010","660000","4630.05","5501.04","-870.99","-0.15833187906286811221"
2025,1,"CC0010","680000","6655.56","6265.56","390.00","0.06224503476145787448"
2025,1,"CC0010","701000","22359.31","18253.72","4105.59","0.22491798931943735304"
2025,1,"CC0010","702000","18583.81","17290.03","1293.78","0.07482809457242121616"
2025,1,"CC0010","710000","6158.63","7038.63","-880.00","-0.12502433001876785681"
2025,1,"CC0010","720000","5471.32","5914.17","-442.85","-0.07487948435706109226"
2025,1,"CC0010","730000","7217.46","7464.04","-246.58","-0.03303572864025380357"
2025,1,"CC0011","600000","2679.32","2633.76","45.56","0.01729846303383755543"
2025,1,"CC0011","601000","2924.04","2821.90","102.14","0.03619547113646833694"
2025,1,"CC0011","602000","3377.16","3440.93","-63.77","-0.01853278038204787659"
2025,1,"CC0011","610000","3786.59","3702.71","83.88","0.02265367798180251762"
2025,1,"CC0011","611000","3623.84","3312.10","311.74","0.09412155430089671206"
2025,1,"CC0011","630000","5674.71","4341.35","1333.36","0.30713027053796630081"
2025,1,"CC0011","650000","5693.49","4789.23","904.26","0.18881114500660857800"
2025,1,"CC0011","660000","6379.44","5673.48","705.96","0.12443156581145963324"
2025,1,"CC0011","680000","8337.00","6459.66","1877.34","0.29062520318406851135"
2025,1,"CC0011","700000","17069.05","17319.51","-250.46","-0.01446114815026522113"
2025,1,"CC0011","701000","14896.94","16351.55","-1454.61","-0.08895853909873987481"
2025,1,"CC0011","702000","20572.75","19392.49","1180.26","0.06086170471146304575"
2025,1,"CC0011","710000","8164.67","7230.59","934.08","0.12918447872165341971"
2025,1,"CC0011","720000","8998.38","8320.18","678.20","0.08151265958188404578"
2025,1,"CC0011","730000","7860.64","8063.05","-202.41","-0.02510340379881062377"
2025,1,"CC0012","600000","3203.51","2657.66","545.85","0.20538744609920004816"
2025,1,"CC0012","601000","3422.29","3147.21","275.08","0.08740439945221323013"
2025,1,"CC0012","602000","3660.69","3621.93","38.76","0.01070147683693500427"
2025,1,"CC0012","610000","3892.01","3997.74","-105.73","-0.02644744280518492949"
2025,1,"CC0012","611000","5724.19","4871.73","852.46","0.17498096158859378496"
2025,1,"CC0012","620000","5053.70","4547.23","506.47","0.11137989501300791911"
2025,1,"CC0012","630000","4070.03","5080.42","-1010.39","-0.19887922652064199417"
2025,1,"CC0012","640000","4642.86","5041.43","-398.57","-0.07905891780705077726"
2025,1,"CC0012","650000","5945.83","4897.69","1048.14","0.21400701146867196576"
2025,1,"CC0012","660000","6625.69","5687.10","938.59","0.16503842028450352552"
2025,1,"CC0012","680000","5551.99","5694.44","-142.45","-0.02501562928049114575"
2025,1,"CC0012","700000","16510.91","16970.78","-459.87","-0.02709775272556712184"
2025,1,"CC0012","701000","21989.83","20360.02","1629.81","0.08004952843857717232"
2025,1,"CC0012","702000","21238.95","19906.19","1332.76","0.06695203853675665710"
2025,1,"CC0012","710000","6954.10","6778.67","175.43","0.02587970796631197565"
2025,1,"CC0012","720000","6990.47","7972.89","-982.42","-0.12322006198505184444"
2025,1,"CC0012","730000","10114.11","8915.78","1198.33","0.13440551471660359497"
2025,2,"CC0001","600000","1552.70","1535.03","17.67","0.01151117567734832544"
2025,2,"CC0001","601000","1848.18","1517.60","330.58","0.21783078545071164997"
2025,2,"CC0001","602000","1316.57","1928.51","-611.94","-0.31731232920752290629"
2025,2,"CC0001","610000","1785.29","1712.00","73.29","0.04280957943925233645"
2025,2,"CC0001","611000","1742.82","1906.28","-163.46","-0.08574815871750215079"
2025,2,"CC0001","620000","2350.96","2592.82","-241.86","-0.09328067509507023241"
2025,2,"CC0001","630000","2917.78","2553.44","364.34","0.14268594523466382605"
2025,2,"CC0001","640000","2107.35","2301.18","-193.83","-0.08423069903267019529"
2025,2,"CC0001","650000","2973.61","2786.27","187.34","0.06723684352198458872"
2025,2,"CC0001","660000","2235.25","2444.06","-208.81","-0.08543570943430194021"
2025,2,"CC0001","670000","3151.01","3166.56","-15.55","-0.00491069172856348845"
2025,2,"CC0001","680000","2981.92","3208.90","-226.98","-0.07073451961731434448"
2025,2,"CC0001","700000","6697.93","9309.73","-2611.80","-0.28054519303997000987"
2025,2,"CC0001","701000","11607.28","10446.79","1160.49","0.11108579764693269416"
2025,2,"CC0001","702000","8445.41","11163.61","-2718.20","-0.24348754569534406881"
2025,2,"CC0001","710000","4434.04","3983.72","450.32","0.11304007309750685289"
2025,2,"CC0001","720000","3624.14","4112.29","-488.15","-0.11870514968545506275"
2025,2,"CC0001","730000","4174.18","4687.83","-513.65","-0.10957095287158450712"
2025,2,"CC0002","600000","1663.08","1447.95","215.13","0.14857557236092406506"
2025,2,"CC0002","601000","2075.02","2151.03","-76.01","-0.03533655969465790807"
2025,2,"CC0002","602000","1999.62","1998.79","0.83","0.00041525122699233036"
2025,2,"CC0002","610000","2181.56","2190.10","-8.54","-0.00389936532578421077"
2025,2,"CC0002","611000","4240.46","2407.20","1833.26","0.76157361249584579595"
2025,2,"CC0002","620000","3372.23","2653.16","719.07","0.27102398649157985195"
2025,2,"CC0002","630000","2449.36","2335.69","113.67","0.04866656105904465062"
2025,2,"CC0002","640000","3118.39","2786.48","331.91","0.11911443828773219259"
2025,2,"CC0002","650000","2070.19","3075.55","-1005.36","-0.32688787371364471395"
2025,2,"CC0002","660000","3514.02","2903.23","610.79","0.21038291833578462609"
2025,2,"CC0002","680000","3505.89","3416.05","89.84","0.02629938086386323385"
2025,2,"CC0002","700000","6921.16","9873.48","-2952.32","-0.29901513954553004614"
2025,2,"CC0002","701000","13315.55","12276.25","1039.30","0.08465940331941757459"
2025,2,"CC0002","702000","13483.57","11145.52","2338.05","0.20977486918510755891"
2025,2,"CC0002","710000","4641.03","4213.35","427.68","0.10150592758731175905"
2025,2,"CC0002","720000","4548.46","4928.55","-380.09","-0.07712004544947296872"
2025,2,"CC0002","730000","5258.43","4588.72","669.71","0.14594701790477518785"
2025,2,"CC0003","600000","1360.33","1644.46","-284.13","-0.17278012235019398465"
2025,2,"CC0003","601000","2272.59","2050.94","221.65","0.10807239607204501351"
2025,2,"CC0003","602000","2202.29","2011.72","190.57","0.09472988288628636192"
2025,2,"CC0003","610000","1827.94","2295.51","-467.57","-0.20368894058400965363"
2025,2,"CC0003","611000","2294.27","2186.07","108.20","0.04949521287058511393"
2025,2,"CC0003","630000","3499.28","3353.86","145.42","0.04335899530690010913"
2025,2,"CC0003","640000","3242.78","3466.23","-223.45","-0.06446485086102191718"
2025,2,"CC0003","650000","2732.58","3079.92","-347.34","-0.11277565651055871581"
2025,2,"CC0003","660000","4049.86","3569.98","479.88","0.13442092112560854683"
2025,2,"CC0003","680000","3249.16","3833.03","-583.87","-0.15232596666344902075"
2025,2,"CC0003","700000","17002.81","11034.18","5968.63","0.54092193529559967302"
2025,2,"CC0003","710000","3953.14","4185.15","-232.01","-0.05543648375804929333"
2025,2,"CC0003","720000","4313.10","5098.10","-785.00","-0.15397893332810262647"
2025,2,"CC0003","730000","6341.96","5948.42","393.54","0.06615874467505656964"
2025,2,"CC0004","600000","1699.86","2032.49","-332.63","-0.16365640175351416243"
2025,2,"CC0004","601000","1326.15","1737.65","-411.50","-0.23681408799240353351"
2025,2,"CC0004","602000","2299.33","2521.34","-222.01","-0.08805238484298031999"
2025,2,"CC0004","610000","2089.61","2665.32","-575.71","-0.21600033016673420077"
2025,2,"CC0004","611000","2372.37","2362.00","10.37","0.00439034716342082981"
2025,2,"CC0004","620000","2710.56","3165.91","-455.35","-0.14382910442811071698"
2025,2,"CC0004","630000","3392.78","3264.09","128.69","0.03942599621946698774"
2025,2,"CC0004","640000","2213.09","3505.32","-1292.23","-0.36864822612486163888"
2025,2,"CC0004","650000","2826.85","2949.29","-122.44","-0.04151507650993968040"
2025,2,"CC0004","660000","4244.59","3706.00","538.59","0.14532919589854290340"
2025,2,"CC0004","670000","3987.19","3994.75","-7.56","-0.00189248388509919269"
2025,2,"CC0004","680000","4149.86","4036.67","113.19","0.02804043927296509251"
2025,2,"CC0004","701000","10738.67","13657.49","-2918.82","-0.21371569739388423495"
2025,2,"CC0004","702000","16049.55","14056.07","1993.48","0.14182342575129463641"
2025,2,"CC0004","710000","4856.63","5364.04","-507.41","-0.09459474575133667907"
2025,2,"CC0004","720000","4846.65","5394.78","-548.13","-0.10160377253567337315"
2025,2,"CC0004","730000","4951.25","5537.55","-586.30","-0.10587714783613691976"
2025,2,"CC0005","600000","2111.94","1926.37","185.57","0.09633144203865301058"
2025,2,"CC0005","601000","2280.83","1981.79","299.04","0.15089388885805256864"
2025,2,"CC0005","602000","2597.73","2240.29","357.44","0.15955077244463886372"
2025,2,"CC0005","610000","2550.47","2596.75","-46.28","-0.01782227784730913642"
2025,2,"CC0005","611000","3264.01","2943.48","320.53","0.10889491350374386780"
2025,2,"CC0005","620000","3170.13","3108.29","61.84","0.01989518352534673406"
2025,2,"CC0005","630000","3778.94","3618.64","160.30","0.04429841045254570778"
2025,2,"CC0005","650000","3560.35","3741.19","-180.84","-0.04833756104341132100"
2025,2,"CC0005","660000","4462.76","4235.12","227.64","0.05375054307788209071"
2025,2,"CC0005","670000","5282.78","4725.84","556.94","0.11784994836896721006"
2025,2,"CC0005","680000","5158.25","4733.96","424.29","0.08962686630220787670"
2025,2,"CC0005","700000","12542.21","12792.07","-249.86","-0.01953241344051431864"
2025,2,"CC0005","701000","14634.19","13052.89","1581.30","0.12114558538377324868"
2025,2,"CC0005","710000","5070.37","5665.96","-595.59","-0.10511722638352547494"
2025,2,"CC0005","720000","5907.45","5190.52","716.93","0.13812296263187503372"
2025,2,"CC0005","730000","6403.81","6131.59","272.22","0.04439631482209345374"
2025,2,"CC0006","600000","2171.09","1860.99","310.10","0.16663173902062880510"
2025,2,"CC0006","601000","2257.88","2223.80","34.08","0.01532511916539257127"
2025,2,"CC0006","602000","2913.46","2810.04","103.42","0.03680374656588518313"
2025,2,"CC0006","610000","2519.71","2914.67","-394.96","-0.13550762178908761541"
2025,2,"CC0006","611000","2509.79","3005.19","-495.40","-0.16484814604068295183"
2025,2,"CC0006","630000","3554.21","3555.87","-1.66","-0.00046683371439338334"
2025,2,"CC0006","640000","3758.53","4020.16","-261.63","-0.06507949932341001353"
2025,2,"CC0006","650000","3186.67","3829.29","-642.62","-0.16781701046408080871"
2025,2,"CC0006","660000","4789.98","4326.21","463.77","0.10720006657097089600"
2025,2,"CC0006","680000","5239.32","4195.61","1043.71","0.24876239688626921949"
2025,2,"CC0006","702000","14737.82","13219.48","1518.34","0.11485625758350555392"
2025,2,"CC0006","710000","5574.00","5077.21","496.79","0.09784704591695045113"
2025,2,"CC0006","720000","5969.67","5983.05","-13.38","-0.00223631759721212425"
2025,2,"CC0006","730000","6683.26","7068.43","-385.17","-0.05449159148495493342"
2025,2,"CC0007","600000","2327.98","2192.20","135.78","0.06193777939968980932"
2025,2,"CC0007","601000","3066.76","2747.34","319.42","0.11626518741764761551"
2025,2,"CC0007","602000","2618.97","2826.49","-207.52","-0.07341968306981450492"
2025,2,"CC0007","610000","3292.81","3124.42","168.39","0.05389480287541367678"
2025,2,"CC0007","611000","2593.45","2923.01","-329.56","-0.11274679183444463071"
2025,2,"CC0007","620000","3196.09","3439.84","-243.75","-0.07086085399320898646"
2025,2,"CC0007","630000","5095.88","4058.49","1037.39","0.25560984504088959194"
2025,2,"CC0007","640000","4623.22","4115.66","507.56","0.12332408410801669720"
2025,2,"CC0007","650000","3931.19","4441.65","-510.46","-0.11492575957133047404"
2025,2,"CC0007","660000","5009.17","4525.36","483.81","0.10691083140346845334"
2025,2,"CC0007","670000","4484.82","4740.41","-255.59","-0.05391727719754198477"
2025,2,"CC0007","680000","4689.95","4840.35","-150.40","-0.03107213321350728770"
2025,2,"CC0007","701000","12872.78","14097.21","-1224.43","-0.08685619353049291314"
2025,2,"CC0007","702000","12908.74","14775.75","-1867.01","-0.12635636092922525083"
2025,2,"CC0007","710000","5281.57","5569.60","-288.03","-0.05171466532605573111"
2025,2,"CC0007","720000","6302.60","6945.06","-642.46","-0.09250604026459094666"
2025,2,"CC0007","730000","5427.95","5766.19","-338.24","-0.05865918396722966118"
2025,2,"CC0008","600000","2755.91","2531.08","224.83","0.08882769410686347330"
2025,2,"CC0008","601000","2472.62","2580.34","-107.72","-0.04174643651611803096"
2025,2,"CC0008","602000","3050.99","2861.54","189.45","0.06620560956687657695"
2025,2,"CC0008","610000","3618.44","3292.53","325.91","0.09898467136214400476"
2025,2,"CC0008","611000","3932.25","3626.36","305.89","0.08435180180677042544"
2025,2,"CC0008","630000","4275.21","4250.48","24.73","0.00581816641885151795"
2025,2,"CC0008","640000","3849.42","3865.13","-15.71","-0.00406454634126148409"
2025,2,"CC0008","650000","4065.92","4511.96","-446.04","-0.09885725937286678073"
2025,2,"CC0008","660000","5817.55","5387.42","430.13","0.07983970063592591630"
2025,2,"CC0008","670000","4780.44","5422.87","-642.43","-0.11846678972573563445"
2025,2,"CC0008","680000","5287.46","4891.00","396.46","0.08105908812103864240"
2025,2,"CC0008","710000","6946.67","6923.75","22.92","0.00331034482758620690"
2025,2,"CC0008","720000","6016.37","6989.25","-972.88","-0.13919662338591408234"
2025,2,"CC0008","730000","9100.27","7028.14","2072.13","0.29483334139615886991"
2025,2,"CC0009","600000","2152.95","2366.22","-213.27","-0.09013109516443948576"
2025,2,"CC0009","601000","2353.31","2357.81","-4.50","-0.00190855073139905251"
2025,2,"CC0009","602000","3164.15","3156.00","8.15","0.00258238276299112801"
2025,2,"CC0009","610000","3272.59","3415.22","-142.63","-0.04176304893974619497"
2025,2,"CC0009","611000","3531.88","3820.91","-289.03","-0.07564428369158132487"
2025,2,"CC0009","630000","3920.24","4461.94","-541.70","-0.12140459082820477192"
2025,2,"CC0009","650000","4606.68","4858.54","-251.86","-0.05183861818571011044"
2025,2,"CC0009","660000","4586.60","5095.59","-508.99","-0.09988833481500670187"
2025,2,"CC0009","670000","6370.26","6293.64","76.62","0.01217419490151962934"
2025,2,"CC0009","680000","4293.22","5238.81","-945.59","-0.18049709762331521853"
2025,2,"CC0009","702000","16213.74","17487.57","-1273.83","-0.07284202436359082480"
2025,2,"CC0009","710000","6252.82","7617.78","-1364.96","-0.17918081120746464193"
2025,2,"CC0009","720000","6559.96","8202.13","-1642.17","-0.20021262769548885472"
2025,2,"CC0009","730000","6238.52","7729.33","-1490.81","-0.19287700227574705699"
2025,2,"CC0010","600000","2495.39","2539.30","-43.91","-0.01729216713267435908"
2025,2,"CC0010","601000","3307.20","3509.74","-202.54","-0.05770797836876805689"
2025,2,"CC0010","602000","3799.69","3123.60","676.09","0.21644576770393136125"
2025,2,"CC0010","610000","3097.13","3380.40","-283.27","-0.08379777541119394155"
2025,2,"CC0010","611000","3510.63","3303.55","207.08","0.06268408227512827110"
2025,2,"CC0010","630000","4416.46","4812.27","-395.81","-0.08225016468319524881"
2025,2,"CC0010","650000","4114.77","4517.39","-402.62","-0.08912668598460615532"
2025,2,"CC0010","660000","6462.65","6019.18","443.47","0.07367614857837778568"
2025,2,"CC0010","670000","5461.51","6065.87","-604.36","-0.09963286387608043034"
2025,2,"CC0010","680000","5534.74","5214.64","320.10","0.06138487028826534526"
2025,2,"CC0010","701000","19876.26","17604.92","2271.34","0.12901734287914969225"
2025,2,"CC0010","702000","16045.24","17349.50","-1304.26","-0.07517565347704544800"
2025,2,"CC0010","710000","6344.42","6902.96","-558.54","-0.08091311553304669301"
2025,2,"CC0010","720000","7284.45","7266.73","17.72","0.00243851085701546638"
2025,2,"CC0010","730000","6735.61","6690.36","45.25","0.00676346265372864838"
2025,2,"CC0011","600000","2865.62","2938.62","-73.00","-0.02484159231203762310"
2025,2,"CC0011","601000","3704.23","3365.41","338.82","0.10067718346353044651"
2025,2,"CC0011","602000","3152.29","3205.40","-53.11","-0.01656891495601173021"
2025,2,"CC0011","610000","3791.62","3822.97","-31.35","-0.00820043055530124484"
2025,2,"CC0011","611000","3827.35","3956.90","-129.55","-0.03274027647906189189"
2025,2,"CC0011","620000","4399.55","4146.99","252.56","0.06090200362190407983"
2025,2,"CC0011","630000","3914.32","4358.19","-443.87","-0.10184732652775578853"
2025,2,"CC0011","640000","5227.80","4987.43","240.37","0.04819516263887412956"
2025,2,"CC0011","650000","6873.57","6199.74","673.83","0.10868681589873123712"
2025,2,"CC0011","660000","5314.74","5680.86","-366.12","-0.06444798850878212102"
2025,2,"CC0011","670000","6321.50","6570.61","-249.11","-0.03791276609021080235"
2025,2,"CC0011","680000","7101.97","6625.00","476.97","0.07199547169811320755"
2025,2,"CC0011","700000","23936.15","19364.45","4571.70","0.23608726299998192564"
2025,2,"CC0011","701000","19796.21","18354.12","1442.09","0.07857037003136080618"
2025,2,"CC0011","702000","18909.83","17401.56","1508.27","0.08667441309859575808"
2025,2,"CC0011","710000","6725.40","7440.16","-714.76","-0.09606782649835487409"
2025,2,"CC0011","720000","8552.18","8770.99","-218.81","-0.02494701282295385128"
2025,2,"CC0011","730000","8479.30","8403.86","75.44","0.00897682731506712392"
2025,2,"CC0012","600000","3332.06","2569.87","762.19","0.29658698689038745151"
2025,2,"CC0012","601000","3371.00","2818.19","552.81","0.19615781760633598161"
2025,2,"CC0012","602000","4639.17","4031.46","607.71","0.15074191483978509027"
2025,2,"CC0012","610000","3938.93","3868.32","70.61","0.01825340199363030980"
2025,2,"CC0012","611000","4650.52","4015.94","634.58","0.15801530899366026385"
2025,2,"CC0012","620000","4431.09","4033.53","397.56","0.09856378903838573160"
2025,2,"CC0012","630000","5826.16","5472.27","353.89","0.06466968917834829056"
2025,2,"CC0012","650000","6294.11","6202.15","91.96","0.01482711640318276727"
2025,2,"CC0012","660000","4888.26","5953.91","-1065.65","-0.17898322278972977422"
2025,2,"CC0012","670000","6577.06","6396.96","180.10","0.02815399814912083240"
2025,2,"CC0012","680000","6736.09","7058.05","-321.96","-0.04561599875319670447"
2025,2,"CC0012","702000","19783.92","19950.71","-166.79","-0.00836010347501417243"
2025,2,"CC0012","710000","10920.62","9182.46","1738.16","0.18929132280456435421"
2025,2,"CC0012","720000","8030.19","7698.88","331.31","0.04303353215013092814"
2025,2,"CC0012","730000","10588.50","8642.98","1945.52","0.22509828785904861518"
2025,3,"CC0001","600000","1835.10","1441.71","393.39","0.27286347462388413759"
2025,3,"CC0001","601000","1554.06","1661.23","-107.17","-0.06451243957790311998"
2025,3,"CC0001","602000","1350.03","1717.71","-367.68","-0.21405243027053460712"
2025,3,"CC0001","610000","1901.97","1997.29","-95.32","-0.04772466692368158855"
2025,3,"CC0001","611000","1985.10","2089.04","-103.94","-0.04975491134683873933"
2025,3,"CC0001","620000","2253.01","2288.81","-35.80","-0.01564131579292295997"
2025,3,"CC0001","630000","1964.10","2240.19","-276.09","-0.12324401055267633549"
2025,3,"CC0001","650000","2601.14","2825.90","-224.76","-0.07953572313245337768"
2025,3,"CC0001","660000","3195.81","3080.42","115.39","0.03745917764460690425"
2025,3,"CC0001","670000","2703.37","3276.32","-572.95","-0.17487608048053914148"
2025,3,"CC0001","680000","1947.56","2792.78","-845.22","-0.30264467663045424273"
2025,3,"CC0001","710000","4165.93","4175.73","-9.80","-0.00234689503392221240"
2025,3,"CC0001","720000","3660.36","3922.49","-262.13","-0.06682744889088308702"
2025,3,"CC0001","730000","3740.03","4347.53","-607.50","-0.13973451592053418838"
2025,3,"CC0002","600000","1405.98","1491.33","-85.35","-0.05723079398925791072"
2025,3,"CC0002","601000","1719.47","1834.59","-115.12","-0.06274971519522073052"
2025,3,"CC0002","602000","1868.79","1961.77","-92.98","-0.04739597404384815753"
2025,3,"CC0002","610000","2272.87","2049.13","223.74","0.10918780165240858315"
2025,3,"CC0002","611000","2256.11","2116.08","140.03","0.06617424672035083740"
2025,3,"CC0002","620000","2278.88","2252.92","25.96","0.01152282371322550290"
2025,3,"CC0002","630000","3388.84","2771.43","617.41","0.22277668929036634517"
2025,3,"CC0002","640000","3319.81","3174.01","145.80","0.04593558306369545150"
2025,3,"CC0002","650000","3120.14","3224.65","-104.51","-0.03240971888421999287"
2025,3,"CC0002","660000","4312.94","3212.07","1100.87","0.34272914351181636764"
2025,3,"CC0002","670000","3623.86","3057.36","566.50","0.18529057749169217887"
2025,3,"CC0002","680000","5171.48","3973.69","1197.79","0.30143015685672510941"
2025,3,"CC0002","700000","10032.59","9537.93","494.66","0.05186240620344246603"
2025,3,"CC0002","701000","13098.24","9695.67","3402.57","0.35093706778386640634"
2025,3,"CC0002","702000","11193.29","11043.99","149.30","0.01351866490281139335"
2025,3,"CC0002","710000","4045.24","4033.34","11.90","0.00295040834643248524"
2025,3,"CC0002","720000","3680.12","4259.49","-579.37","-0.13601863133849357552"
2025,3,"CC0002","730000","4680.01","4418.20","261.81","0.05925716355076728079"
2025,3,"CC0003","600000","1703.18","1772.94","-69.76","-0.03934707322300811082"
2025,3,"CC0003","601000","1747.55","1866.71","-119.16","-0.06383423241960454489"
2025,3,"CC0003","602000","1987.14","2072.21","-85.07","-0.04105278905130271546"
2025,3,"CC0003","610000","2192.52","2412.42","-219.90","-0.09115328176685651752"
2025,3,"CC0003","611000","2477.93","2474.24","3.69","0.00149136704604242111"
2025,3,"CC0003","620000","2966.04","2804.61","161.43","0.05755880496753559318"
2025,3,"CC0003","630000","2863.44","3058.29","-194.85","-0.06371207439451458168"
2025,3,"CC0003","650000","3123.46","3324.83","-201.37","-0.06056550259712526655"
2025,3,"CC0003","660000","2908.00","3284.61","-376.61","-0.11465897016693001604"
2025,3,"CC0003","680000","4404.39","4144.40","259.99","0.06273284432004632757"
2025,3,"CC0003","702000","11382.69","12057.24","-674.55","-0.05594563930053644118"
2025,3,"CC0003","710000","4411.95","4967.16","-555.21","-0.11177614572512260527"
2025,3,"CC0003","720000","4539.06","5272.20","-733.14","-0.13905769887333560942"
2025,3,"CC0003","730000","4924.13","5477.63","-553.50","-0.10104735077031489896"
2025,3,"CC0004","600000","1713.38","1817.95","-104.57","-0.05752083390632305619"
2025,3,"CC0004","601000","1861.74","2275.63","-413.89","-0.18187930375324635376"
2025,3,"CC0004","602000","2035.93","2305.34","-269.41","-0.11686345614963519481"
2025,3,"CC0004","610000","2465.67","2605.01","-139.34","-0.05348923804515145815"
2025,3,"CC0004","611000","1890.61","2756.01","-865.40","-0.31400466616594279411"
2025,3,"CC0004","620000","2654.72","2739.47","-84.75","-0.03093664102910416978"
2025,3,"CC0004","630000","2188.04","3301.83","-1113.79","-0.33732505913387424549"
2025,3,"CC0004","640000","2944.69","3241.83","-297.14","-0.09165810668665537675"
2025,3,"CC0004","650000","3107.07","3577.85","-470.78","-0.13158181589502075269"
2025,3,"CC0004","660000","2921.58","3638.57","-716.99","-0.19705268828138526949"
2025,3,"CC0004","680000","5437.31","4723.98","713.33","0.15100190940689842040"
