posting_date,fiscal_year,fiscal_period,gl_account,cost_center_id,actual_amount,document_type
2025-03-08,2025,3,601000,CC0011,425.37,AB
2025-03-22,2025,3,601000,CC0011,194.28,KA
2025-03-31,2025,3,601000,CC0011,679.59,AB
2025-03-16,2025,3,601000,CC0012,121.15,KA
2025-03-26,2025,3,601000,CC0012,253.05,KR
2025-03-07,2025,3,601000,CC0012,193.36,AB
2025-03-14,2025,3,601000,CC0012,595.84,RE
2025-03-17,2025,3,601000,CC0012,1906.8,SA
2025-03-31,2025,3,602000,CC0001,434.04,RE
2025-03-20,2025,3,602000,CC0001,387.36,KR
2025-03-18,2025,3,602000,CC0001,528.63,KA
2025-03-02,2025,3,602000,CC0002,99.07,KR
2025-03-11,2025,3,602000,CC0002,879.68,SA
2025-03-04,2025,3,602000,CC0002,890.04,AB
2025-03-31,2025,3,602000,CC0003,1792.84,KA
2025-03-11,2025,3,602000,CC0003,194.3,AB
2025-03-31,2025,3,602000,CC0004,275.35,KR
2025-03-28,2025,3,602000,CC0004,22.45,KA
2025-03-19,2025,3,602000,CC0004,134.9,KR
2025-03-24,2025,3,602000,CC0004,293.56,KR
2025-03-14,2025,3,602000,CC0004,96.25,AB
2025-03-22,2025,3,602000,CC0004,1213.42,RE
2025-03-28,2025,3,602000,CC0005,389.29,KR
2025-03-02,2025,3,602000,CC0005,1380.71,AB
2025-03-17,2025,3,602000,CC0005,21.9,KR
2025-03-21,2025,3,602000,CC0005,106.02,KR
2025-03-08,2025,3,602000,CC0005,359.52,AB
2025-03-25,2025,3,602000,CC0005,359.77,AB
2025-03-19,2025,3,602000,CC0005,44.05,RE
2025-03-25,2025,3,602000,CC0006,515.33,AB
2025-03-25,2025,3,602000,CC0006,514.26,KR
2025-03-09,2025,3,602000,CC0006,539.87,KA
2025-03-01,2025,3,602000,CC0006,863.82,AB
2025-03-25,2025,3,602000,CC0007,212.13,AB
2025-03-25,2025,3,602000,CC0007,846.17,SA
2025-03-16,2025,3,602000,CC0007,478.81,KR
2025-03-25,2025,3,602000,CC0007,185.36,RE
2025-03-12,2025,3,602000,CC0007,373.09,AB
2025-03-30,2025,3,602000,CC0007,655.36,SA
2025-03-11,2025,3,602000,CC0008,911.69,KA
2025-03-08,2025,3,602000,CC0008,1857.2,KA
2025-03-24,2025,3,602000,CC0008,82.77,KA
2025-03-17,2025,3,602000,CC0008,489.32,KA
2025-03-20,2025,3,602000,CC0009,3198.14,KR
2025-03-12,2025,3,602000,CC0010,444.19,KR
2025-03-10,2025,3,602000,CC0010,799.53,AB
2025-03-05,2025,3,602000,CC0010,626.9,RE
2025-03-14,2025,3,602000,CC0010,436.81,KA
2025-03-01,2025,3,602000,CC0010,283.85,SA
2025-03-20,2025,3,602000,CC0010,876.16,RE
2025-03-14,2025,3,602000,CC0010,95.76,AB
2025-03-24,2025,3,602000,CC0011,1986.49,SA
2025-03-02,2025,3,602000,CC0011,452.32,SA
2025-03-26,2025,3,602000,CC0011,359.71,RE
2025-03-24,2025,3,602000,CC0011,431.01,SA
2025-03-06,2025,3,602000,CC0011,376.97,RE
2025-03-31,2025,3,602000,CC0012,532.16,KR
2025-03-10,2025,3,602000,CC0012,1814.14,KA
2025-03-15,2025,3,602000,CC0012,694.16,RE
2025-03-27,2025,3,602000,CC0012,383.03,RE
2025-03-02,2025,3,610000,CC0001,846.99,SA
2025-03-26,2025,3,610000,CC0001,116.83,RE
2025-03-29,2025,3,610000,CC0001,131.45,KA
2025-03-02,2025,3,610000,CC0001,522.73,RE
2025-03-12,2025,3,610000,CC0001,283.97,KA
2025-03-24,2025,3,610000,CC0002,492.26,KA
2025-03-16,2025,3,610000,CC0002,34.3,AB
2025-03-08,2025,3,610000,CC0002,469.22,KA
2025-03-09,2025,3,610000,CC0002,138.49,RE
2025-03-21,2025,3,610000,CC0002,177.58,KA
2025-03-28,2025,3,610000,CC0002,380.62,SA
2025-03-18,2025,3,610000,CC0002,580.4,SA
2025-03-31,2025,3,610000,CC0003,2192.52,RE
2025-03-27,2025,3,610000,CC0004,2068.76,RE
2025-03-08,2025,3,610000,CC0004,396.91,KR
2025-03-11,2025,3,610000,CC0005,795.37,KR
2025-03-20,2025,3,610000,CC0005,1735.6,KR
2025-03-20,2025,3,610000,CC0005,629.17,KA
2025-03-25,2025,3,610000,CC0006,896.69,RE
2025-03-05,2025,3,610000,CC0006,107.89,AB
2025-03-03,2025,3,610000,CC0006,1856.24,RE
2025-03-10,2025,3,610000,CC0007,1232.43,KA
2025-03-29,2025,3,610000,CC0007,188.69,KR
2025-03-07,2025,3,610000,CC0007,214.59,AB
2025-03-04,2025,3,610000,CC0007,979.92,KR
2025-03-19,2025,3,610000,CC0008,318.48,RE
2025-03-28,2025,3,610000,CC0008,2024.59,KA
2025-03-10,2025,3,610000,CC0008,744.07,KA
2025-03-28,2025,3,610000,CC0008,468.66,RE
2025-03-08,2025,3,610000,CC0009,409.49,SA
2025-03-27,2025,3,610000,CC0009,422.33,SA
2025-03-20,2025,3,610000,CC0009,47.61,RE
2025-03-31,2025,3,610000,CC0009,78.69,KA
2025-03-11,2025,3,610000,CC0009,121.63,RE
2025-03-14,2025,3,610000,CC0009,197.1,KR
2025-03-18,2025,3,610000,CC0009,387.49,KA
2025-03-19,2025,3,610000,CC0009,94.15,KA
2025-03-06,2025,3,610000,CC0009,3.8,KA
2025-03-26,2025,3,610000,CC0009,838.62,KR
2025-03-04,2025,3,610000,CC0010,470.0,KA
2025-03-09,2025,3,610000,CC0010,1648.28,AB
2025-03-16,2025,3,610000,CC0010,382.39,AB
2025-03-25,2025,3,610000,CC0010,280.59,RE
2025-03-12,2025,3,610000,CC0011,437.3,RE
2025-03-22,2025,3,610000,CC0011,4134.62,AB
2025-03-23,2025,3,610000,CC0012,1031.39,SA
2025-03-19,2025,3,610000,CC0012,1538.75,AB
2025-03-01,2025,3,610000,CC0012,266.73,AB
2025-03-11,2025,3,610000,CC0012,1664.56,KR
2025-03-01,2025,3,611000,CC0001,523.98,KR
2025-03-05,2025,3,611000,CC0001,318.15,AB
2025-03-07,2025,3,611000,CC0001,204.03,AB
2025-03-05,2025,3,611000,CC0001,121.38,KR
2025-03-14,2025,3,611000,CC0001,262.73,RE
2025-03-13,2025,3,611000,CC0001,78.3,SA
2025-03-03,2025,3,611000,CC0001,56.13,AB
2025-03-21,2025,3,611000,CC0001,113.75,RE
2025-03-15,2025,3,611000,CC0001,306.65,KR
2025-03-07,2025,3,611000,CC0002,1513.04,KR
2025-03-23,2025,3,611000,CC0002,144.6,KA
2025-03-16,2025,3,611000,CC0002,598.47,SA
2025-03-10,2025,3,611000,CC0003,600.84,RE
2025-03-19,2025,3,611000,CC0003,1575.2,KR
2025-03-30,2025,3,611000,CC0003,198.32,KR
2025-03-03,2025,3,611000,CC0003,103.57,RE
2025-03-21,2025,3,611000,CC0004,1048.65,SA
2025-03-06,2025,3,611000,CC0004,580.84,KA
2025-03-29,2025,3,611000,CC0004,29.33,AB
2025-03-04,2025,3,611000,CC0004,231.79,KR
2025-03-19,2025,3,611000,CC0005,3214.44,KR
2025-03-07,2025,3,611000,CC0006,671.94,KA
2025-03-21,2025,3,611000,CC0006,370.57,KR
2025-03-29,2025,3,611000,CC0006,886.15,AB
2025-03-10,2025,3,611000,CC0006,1479.32,SA
2025-03-02,2025,3,611000,CC0007,130.47,KR
2025-03-22,2025,3,611000,CC0007,345.34,KA
2025-03-17,2025,3,611000,CC0007,2182.94,KR
2025-03-17,2025,3,611000,CC0007,678.45,KA
2025-03-27,2025,3,611000,CC0007,523.96,KR
2025-03-14,2025,3,611000,CC0008,281.04,RE
2025-03-19,2025,3,611000,CC0008,1806.54,KR
2025-03-15,2025,3,611000,CC0008,1099.03,KR
2025-03-27,2025,3,611000,CC0009,576.53,KR
2025-03-15,2025,3,611000,CC0009,186.53,KA
2025-03-03,2025,3,611000,CC0009,2224.54,AB
2025-03-22,2025,3,611000,CC0010,1114.13,KR
2025-03-08,2025,3,611000,CC0010,230.33,KA
2025-03-28,2025,3,611000,CC0010,549.34,SA
2025-03-02,2025,3,611000,CC0010,704.19,AB
2025-03-29,2025,3,611000,CC0010,1016.27,SA
2025-03-04,2025,3,611000,CC0010,1032.48,KA
2025-03-29,2025,3,611000,CC0011,978.64,AB
2025-03-27,2025,3,611000,CC0011,927.39,AB
2025-03-29,2025,3,611000,CC0011,132.69,KA
2025-03-27,2025,3,611000,CC0011,363.55,KR
2025-03-26,2025,3,611000,CC0011,1554.3,AB
2025-03-29,2025,3,611000,CC0011,137.64,RE
2025-03-29,2025,3,611000,CC0011,529.18,KR
2025-03-21,2025,3,611000,CC0012,1173.5,SA
2025-03-01,2025,3,611000,CC0012,431.52,SA
2025-03-12,2025,3,611000,CC0012,548.94,AB
2025-03-13,2025,3,611000,CC0012,485.38,KR
2025-03-06,2025,3,611000,CC0012,350.54,KR
2025-03-14,2025,3,611000,CC0012,680.32,RE
2025-03-04,2025,3,620000,CC0001,155.77,SA
2025-03-05,2025,3,620000,CC0001,211.2,SA
2025-03-17,2025,3,620000,CC0001,38.12,AB
2025-03-04,2025,3,620000,CC0001,585.99,AB
2025-03-27,2025,3,620000,CC0001,107.62,KR
2025-03-09,2025,3,620000,CC0001,1154.31,AB
2025-03-29,2025,3,620000,CC0002,1543.16,SA
2025-03-19,2025,3,620000,CC0002,735.72,KA
2025-03-07,2025,3,620000,CC0003,582.44,AB
2025-03-12,2025,3,620000,CC0003,998.31,KR
2025-03-10,2025,3,620000,CC0003,849.86,AB
2025-03-19,2025,3,620000,CC0003,535.43,RE
2025-03-09,2025,3,620000,CC0004,2654.72,SA
2025-03-06,2025,3,620000,CC0005,863.79,SA
2025-03-08,2025,3,620000,CC0005,7.88,SA
2025-03-19,2025,3,620000,CC0005,540.99,KR
2025-03-25,2025,3,620000,CC0005,17.92,AB
2025-03-28,2025,3,620000,CC0005,200.59,KR
2025-03-05,2025,3,620000,CC0005,289.33,SA
2025-03-31,2025,3,620000,CC0005,317.5,KA
2025-03-04,2025,3,620000,CC0005,877.44,KA
2025-03-26,2025,3,620000,CC0006,2625.55,KA
2025-03-29,2025,3,620000,CC0006,930.63,AB
2025-03-30,2025,3,620000,CC0007,149.77,SA
2025-03-21,2025,3,620000,CC0007,733.62,KA
2025-03-28,2025,3,620000,CC0007,199.81,AB
2025-03-18,2025,3,620000,CC0007,71.38,KA
2025-03-22,2025,3,620000,CC0007,736.17,KR
2025-03-02,2025,3,620000,CC0007,109.63,SA
2025-03-03,2025,3,620000,CC0007,161.57,KR
2025-03-18,2025,3,620000,CC0007,382.48,KR
2025-03-12,2025,3,620000,CC0007,512.58,KR
2025-03-13,2025,3,620000,CC0007,256.73,AB
2025-03-04,2025,3,620000,CC0008,498.89,KA
2025-03-11,2025,3,620000,CC0008,519.26,SA
2025-03-27,2025,3,620000,CC0008,2660.69,SA
2025-03-06,2025,3,620000,CC0010,3652.56,SA
2025-03-16,2025,3,630000,CC0001,60.92,KR
2025-03-07,2025,3,630000,CC0001,466.14,AB
2025-03-23,2025,3,630000,CC0001,624.04,RE
2025-03-23,2025,3,630000,CC0001,451.65,KA
2025-03-14,2025,3,630000,CC0001,221.51,KA
2025-03-02,2025,3,630000,CC0001,139.84,AB
2025-03-07,2025,3,630000,CC0002,277.21,SA
2025-03-07,2025,3,630000,CC0002,485.05,KA
2025-03-07,2025,3,630000,CC0002,614.76,AB
2025-03-04,2025,3,630000,CC0002,1613.36,KR
2025-03-29,2025,3,630000,CC0002,398.46,AB
2025-03-05,2025,3,630000,CC0003,308.04,RE
2025-03-08,2025,3,630000,CC0003,2431.12,AB
2025-03-09,2025,3,630000,CC0003,124.28,SA
2025-03-17,2025,3,630000,CC0004,298.14,SA
2025-03-05,2025,3,630000,CC0004,755.29,KA
2025-03-03,2025,3,630000,CC0004,383.43,RE
2025-03-03,2025,3,630000,CC0004,751.18,RE
2025-03-13,2025,3,630000,CC0005,1477.94,SA
2025-03-05,2025,3,630000,CC0005,2247.21,SA
2025-03-08,2025,3,630000,CC0005,51.85,SA
2025-03-18,2025,3,630000,CC0006,107.9,AB
2025-03-21,2025,3,630000,CC0006,786.22,AB
2025-03-27,2025,3,630000,CC0006,1309.95,AB
2025-03-22,2025,3,630000,CC0006,696.03,KA
2025-03-08,2025,3,630000,CC0006,975.47,SA
2025-03-06,2025,3,630000,CC0007,391.75,KA
2025-03-25,2025,3,630000,CC0007,3771.88,SA
2025-03-29,2025,3,630000,CC0008,510.0,AB
2025-03-26,2025,3,630000,CC0008,1118.53,RE
2025-03-29,2025,3,630000,CC0008,389.25,SA
2025-03-22,2025,3,630000,CC0008,484.08,KR
2025-03-14,2025,3,630000,CC0008,346.31,SA
2025-03-31,2025,3,630000,CC0008,1867.17,SA
2025-03-04,2025,3,630000,CC0009,845.77,SA
2025-03-11,2025,3,630000,CC0009,1398.18,SA
2025-03-20,2025,3,630000,CC0009,1918.78,AB
2025-03-31,2025,3,630000,CC0010,349.54,RE
2025-03-30,2025,3,630000,CC0010,626.32,KA
2025-03-10,2025,3,630000,CC0010,868.14,KA
2025-03-14,2025,3,630000,CC0010,604.54,KA
2025-03-24,2025,3,630000,CC0010,376.62,AB
2025-03-25,2025,3,630000,CC0010,39.64,SA
2025-03-07,2025,3,630000,CC0010,481.81,AB
2025-03-16,2025,3,630000,CC0010,23.28,RE
2025-03-12,2025,3,630000,CC0010,1.57,AB
2025-03-22,2025,3,630000,CC0010,206.81,AB
2025-03-24,2025,3,630000,CC0010,217.34,AB
2025-03-02,2025,3,630000,CC0011,5682.56,KA
2025-03-15,2025,3,630000,CC0012,533.47,KR
2025-03-08,2025,3,630000,CC0012,502.73,RE
2025-03-31,2025,3,630000,CC0012,951.3,AB
2025-03-02,2025,3,630000,CC0012,2782.31,SA
2025-03-22,2025,3,640000,CC0002,89.77,KR
2025-03-26,2025,3,640000,CC0002,274.88,AB
2025-03-09,2025,3,640000,CC0002,2585.17,RE
2025-03-04,2025,3,640000,CC0002,369.99,KA
2025-03-31,2025,3,640000,CC0004,125.68,AB
2025-03-14,2025,3,640000,CC0004,20.28,KR
2025-03-21,2025,3,640000,CC0004,657.92,SA
2025-03-29,2025,3,640000,CC0004,1842.65,SA
2025-03-11,2025,3,640000,CC0004,225.72,KA
2025-03-02,2025,3,640000,CC0004,72.44,KR
2025-03-07,2025,3,640000,CC0005,305.35,RE
2025-03-15,2025,3,640000,CC0005,901.1,KR
2025-03-25,2025,3,640000,CC0005,270.67,SA
2025-03-30,2025,3,640000,CC0005,2283.04,SA
2025-03-03,2025,3,640000,CC0005,220.07,AB
2025-03-22,2025,3,640000,CC0008,502.04,RE
2025-03-28,2025,3,640000,CC0008,920.64,KR
2025-03-11,2025,3,640000,CC0008,1172.86,SA
2025-03-27,2025,3,640000,CC0008,788.74,KR
2025-03-17,2025,3,640000,CC0010,1888.32,AB
2025-03-08,2025,3,640000,CC0010,279.03,AB
2025-03-03,2025,3,640000,CC0010,2320.36,KA
2025-03-16,2025,3,640000,CC0010,583.98,KA
2025-03-20,2025,3,640000,CC0012,1710.96,RE
2025-03-02,2025,3,640000,CC0012,1654.86,KA
2025-03-03,2025,3,640000,CC0012,379.53,RE
2025-03-18,2025,3,640000,CC0012,1304.42,KR
2025-03-28,2025,3,650000,CC0001,685.5,KA
2025-03-26,2025,3,650000,CC0001,1915.64,KA
2025-03-21,2025,3,650000,CC0002,370.46,AB
2025-03-13,2025,3,650000,CC0002,520.1,KA
2025-03-25,2025,3,650000,CC0002,269.6,KR
2025-03-20,2025,3,650000,CC0002,1183.06,AB
2025-03-22,2025,3,650000,CC0002,4.06,RE
2025-03-02,2025,3,650000,CC0002,204.95,KA
2025-03-27,2025,3,650000,CC0002,567.91,KR
2025-03-21,2025,3,650000,CC0003,2089.02,RE
2025-03-04,2025,3,650000,CC0003,372.4,KR
2025-03-03,2025,3,650000,CC0003,143.58,KA
2025-03-17,2025,3,650000,CC0003,518.46,AB
2025-03-17,2025,3,650000,CC0004,854.43,AB
2025-03-21,2025,3,650000,CC0004,62.78,SA
2025-03-04,2025,3,650000,CC0004,2189.86,SA
2025-03-02,2025,3,650000,CC0005,712.14,KA
2025-03-05,2025,3,650000,CC0005,528.58,AB
2025-03-17,2025,3,650000,CC0005,209.37,RE
2025-03-04,2025,3,650000,CC0005,698.83,KA
2025-03-14,2025,3,650000,CC0005,1076.57,KA
2025-03-14,2025,3,650000,CC0005,106.48,SA
2025-03-15,2025,3,650000,CC0005,183.05,RE
2025-03-02,2025,3,650000,CC0005,757.49,AB
2025-03-12,2025,3,650000,CC0006,2920.87,RE
2025-03-24,2025,3,650000,CC0006,364.61,RE
2025-03-17,2025,3,650000,CC0006,43.27,RE
2025-03-03,2025,3,650000,CC0007,984.34,RE
2025-03-29,2025,3,650000,CC0007,1646.93,KR
2025-03-07,2025,3,650000,CC0007,17.54,KR
2025-03-31,2025,3,650000,CC0007,667.8,RE
2025-03-14,2025,3,650000,CC0008,633.83,RE
2025-03-08,2025,3,650000,CC0008,941.64,AB
2025-03-08,2025,3,650000,CC0008,2873.3,SA
2025-03-21,2025,3,650000,CC0009,1067.18,AB
2025-03-14,2025,3,650000,CC0009,2549.93,AB
2025-03-22,2025,3,650000,CC0009,62.0,AB
2025-03-22,2025,3,650000,CC0010,3634.6,KA
2025-03-24,2025,3,650000,CC0010,1767.04,SA
2025-03-12,2025,3,650000,CC0010,167.11,AB
2025-03-18,2025,3,650000,CC0010,369.9,KR
2025-03-27,2025,3,650000,CC0011,566.96,KR
2025-03-14,2025,3,650000,CC0011,3305.56,KR
2025-03-15,2025,3,650000,CC0011,1360.93,AB
2025-03-04,2025,3,650000,CC0012,1945.98,KR
2025-03-23,2025,3,650000,CC0012,2405.62,AB
2025-03-04,2025,3,660000,CC0001,905.09,AB
2025-03-05,2025,3,660000,CC0001,2290.72,RE
2025-03-30,2025,3,660000,CC0002,2555.75,SA
2025-03-19,2025,3,660000,CC0002,1264.76,KA
2025-03-16,2025,3,660000,CC0002,492.43,SA
2025-03-22,2025,3,660000,CC0003,473.41,SA
2025-03-18,2025,3,660000,CC0003,1669.85,SA
2025-03-25,2025,3,660000,CC0003,764.74,KR
2025-03-13,2025,3,660000,CC0004,316.78,SA
2025-03-13,2025,3,660000,CC0004,2604.8,RE
2025-03-28,2025,3,660000,CC0005,118.04,AB
2025-03-21,2025,3,660000,CC0005,293.62,AB
2025-03-27,2025,3,660000,CC0005,264.1,KR
2025-03-11,2025,3,660000,CC0005,107.53,KA
2025-03-19,2025,3,660000,CC0005,680.7,KR
2025-03-13,2025,3,660000,CC0005,61.48,RE
2025-03-01,2025,3,660000,CC0005,665.86,RE
2025-03-21,2025,3,660000,CC0005,1336.56,SA
2025-03-10,2025,3,660000,CC0005,362.19,KR
2025-03-05,2025,3,660000,CC0005,108.72,KA
2025-03-07,2025,3,660000,CC0005,2.47,KR
2025-03-19,2025,3,660000,CC0006,2867.9,KR
2025-03-14,2025,3,660000,CC0006,334.24,RE
2025-03-08,2025,3,660000,CC0006,722.13,KR
2025-03-19,2025,3,660000,CC0006,58.72,KA
2025-03-17,2025,3,660000,CC0007,1425.94,AB
2025-03-01,2025,3,660000,CC0007,2003.16,SA
2025-03-21,2025,3,660000,CC0008,911.55,AB
2025-03-21,2025,3,660000,CC0008,1659.7,KR
2025-03-29,2025,3,660000,CC0008,378.0,KA
2025-03-17,2025,3,660000,CC0008,227.98,SA
2025-03-20,2025,3,660000,CC0008,432.52,KA
2025-03-05,2025,3,660000,CC0009,974.34,KR
2025-03-27,2025,3,660000,CC0009,213.7,KA
2025-03-30,2025,3,660000,CC0009,3083.06,KA
2025-03-30,2025,3,660000,CC0009,401.63,KR
2025-03-06,2025,3,660000,CC0010,2476.29,RE
2025-03-24,2025,3,660000,CC0010,81.84,RE
2025-03-23,2025,3,660000,CC0010,1114.99,AB
2025-03-06,2025,3,660000,CC0010,767.58,KA
2025-03-28,2025,3,660000,CC0010,1691.46,SA
2025-03-14,2025,3,660000,CC0011,2969.26,RE
2025-03-11,2025,3,660000,CC0011,617.91,KR
2025-03-28,2025,3,660000,CC0011,1668.58,KA
2025-03-02,2025,3,660000,CC0012,2365.92,AB
2025-03-27,2025,3,660000,CC0012,504.91,KA
2025-03-23,2025,3,660000,CC0012,219.52,KR
2025-03-09,2025,3,660000,CC0012,1517.98,KR
2025-03-26,2025,3,660000,CC0012,1053.02,SA
2025-03-16,2025,3,670000,CC0001,873.76,RE
2025-03-30,2025,3,670000,CC0001,122.85,KR
2025-03-19,2025,3,670000,CC0001,534.14,KA
2025-03-13,2025,3,670000,CC0001,1014.57,KA
2025-03-26,2025,3,670000,CC0001,158.05,SA
2025-03-22,2025,3,670000,CC0002,267.6,KA
2025-03-23,2025,3,670000,CC0002,2698.57,RE
2025-03-15,2025,3,670000,CC0002,657.69,RE
2025-03-07,2025,3,670000,CC0005,3309.82,RE
2025-03-13,2025,3,670000,CC0005,915.48,KR
2025-03-20,2025,3,670000,CC0006,3666.44,AB
2025-03-12,2025,3,670000,CC0006,72.71,KA
2025-03-01,2025,3,670000,CC0006,55.79,KA
2025-03-21,2025,3,670000,CC0007,260.93,RE
2025-03-05,2025,3,670000,CC0007,2328.89,RE
2025-03-17,2025,3,670000,CC0007,1461.39,SA
2025-03-26,2025,3,670000,CC0007,898.12,RE
2025-03-30,2025,3,670000,CC0008,2630.56,KA
2025-03-16,2025,3,670000,CC0008,327.59,KA
2025-03-09,2025,3,670000,CC0008,411.7,KA
2025-03-03,2025,3,670000,CC0008,1008.94,AB
2025-03-16,2025,3,670000,CC0008,619.88,KR
2025-03-30,2025,3,670000,CC0009,4703.03,KR
2025-03-12,2025,3,670000,CC0009,538.64,AB
2025-03-15,2025,3,670000,CC0012,6457.34,RE
2025-03-06,2025,3,680000,CC0001,48.03,SA
2025-03-29,2025,3,680000,CC0001,404.95,SA
2025-03-22,2025,3,680000,CC0001,123.73,KR
2025-03-01,2025,3,680000,CC0001,456.95,RE
2025-03-10,2025,3,680000,CC0001,913.9,KR
2025-03-29,2025,3,680000,CC0002,217.63,SA
2025-03-13,2025,3,680000,CC0002,4953.85,KR
2025-03-09,2025,3,680000,CC0003,1101.78,KR
2025-03-02,2025,3,680000,CC0003,1090.24,SA
2025-03-24,2025,3,680000,CC0003,34.25,KR
2025-03-05,2025,3,680000,CC0003,49.16,SA
2025-03-09,2025,3,680000,CC0003,2128.96,KA
2025-03-03,2025,3,680000,CC0004,24.6,SA
2025-03-08,2025,3,680000,CC0004,887.06,AB
2025-03-13,2025,3,680000,CC0004,64.21,KA
2025-03-23,2025,3,680000,CC0004,839.04,KR
2025-03-13,2025,3,680000,CC0004,3622.4,SA
2025-03-05,2025,3,680000,CC0005,2121.09,AB
2025-03-21,2025,3,680000,CC0005,2559.85,RE
2025-03-22,2025,3,680000,CC0005,318.88,SA
2025-03-01,2025,3,680000,CC0006,1283.75,AB
2025-03-22,2025,3,680000,CC0006,5067.33,RE
2025-03-30,2025,3,680000,CC0007,1161.49,SA
2025-03-28,2025,3,680000,CC0007,860.72,AB
2025-03-30,2025,3,680000,CC0007,2497.61,KR
2025-03-11,2025,3,680000,CC0008,266.72,KA
2025-03-20,2025,3,680000,CC0008,554.61,AB
2025-03-04,2025,3,680000,CC0008,1365.33,AB
2025-03-16,2025,3,680000,CC0008,297.29,RE
2025-03-08,2025,3,680000,CC0008,359.62,SA
2025-03-22,2025,3,680000,CC0008,2332.9,SA
2025-03-24,2025,3,680000,CC0008,554.93,SA
2025-03-22,2025,3,680000,CC0009,468.87,SA
2025-03-25,2025,3,680000,CC0009,2692.44,KA
2025-03-27,2025,3,680000,CC0009,2586.49,KA
2025-03-23,2025,3,680000,CC0010,5670.36,SA
2025-03-20,2025,3,680000,CC0010,817.59,KA
2025-03-17,2025,3,680000,CC0011,1582.2,SA
2025-03-12,2025,3,680000,CC0011,1076.02,SA
2025-03-21,2025,3,680000,CC0011,2221.05,KR
2025-03-03,2025,3,680000,CC0011,2250.88,KA
2025-03-06,2025,3,680000,CC0011,29.88,KR
2025-03-15,2025,3,680000,CC0011,3.01,KA
2025-03-15,2025,3,680000,CC0012,717.67,KR
2025-03-20,2025,3,680000,CC0012,6713.41,KA
2025-03-20,2025,3,700000,CC0002,2405.05,AB
2025-03-18,2025,3,700000,CC0002,2253.49,AB
2025-03-15,2025,3,700000,CC0002,1456.47,AB
2025-03-13,2025,3,700000,CC0002,3756.09,RE
2025-03-01,2025,3,700000,CC0002,161.49,SA
2025-03-07,2025,3,700000,CC0004,11787.65,KR
2025-03-05,2025,3,700000,CC0005,7241.48,RE
2025-03-17,2025,3,700000,CC0005,941.0,SA
2025-03-29,2025,3,700000,CC0005,5442.29,SA
2025-03-01,2025,3,700000,CC0007,2342.81,AB
2025-03-17,2025,3,700000,CC0007,7184.69,KA
2025-03-16,2025,3,700000,CC0007,4134.26,KR
2025-03-16,2025,3,700000,CC0008,19064.63,RE
2025-03-20,2025,3,700000,CC0008,431.62,AB
2025-03-22,2025,3,700000,CC0010,2077.04,SA
2025-03-18,2025,3,700000,CC0010,9476.23,RE
2025-03-06,2025,3,700000,CC0010,3153.4,AB
2025-03-06,2025,3,700000,CC0011,4636.72,RE
2025-03-04,2025,3,700000,CC0011,14005.69,KA
2025-03-11,2025,3,700000,CC0012,16598.65,KA
2025-03-29,2025,3,700000,CC0012,97.43,AB
2025-03-06,2025,3,701000,CC0002,1117.42,RE
2025-03-17,2025,3,701000,CC0002,11374.03,RE
2025-03-06,2025,3,701000,CC0002,606.79,RE
2025-03-20,2025,3,701000,CC0005,7022.97,AB
2025-03-02,2025,3,701000,CC0005,7011.93,RE
2025-03-11,2025,3,701000,CC0006,17480.01,SA
2025-03-20,2025,3,701000,CC0006,3315.29,KA
2025-03-28,2025,3,701000,CC0007,12435.84,RE
2025-03-27,2025,3,701000,CC0008,11545.51,KR
2025-03-13,2025,3,701000,CC0008,8961.12,KR
2025-03-20,2025,3,701000,CC0011,2174.93,SA
2025-03-18,2025,3,701000,CC0011,2232.47,RE
2025-03-26,2025,3,701000,CC0011,12850.04,SA
2025-03-20,2025,3,701000,CC0012,19620.2,RE
2025-03-03,2025,3,702000,CC0002,11193.29,KR
2025-03-25,2025,3,702000,CC0003,11382.69,AB
2025-03-25,2025,3,702000,CC0004,1894.9,KA
2025-03-21,2025,3,702000,CC0004,3676.94,AB
2025-03-03,2025,3,702000,CC0004,587.11,KA
2025-03-31,2025,3,702000,CC0004,4950.31,KA
2025-03-11,2025,3,702000,CC0005,23837.59,KA
2025-03-08,2025,3,702000,CC0008,8328.27,RE
2025-03-02,2025,3,702000,CC0008,2849.22,SA
2025-03-25,2025,3,702000,CC0008,4047.35,SA
2025-03-05,2025,3,702000,CC0009,12951.45,RE
2025-03-20,2025,3,710000,CC0001,3343.24,SA
2025-03-31,2025,3,710000,CC0001,822.69,KA
2025-03-11,2025,3,710000,CC0002,809.46,SA
2025-03-12,2025,3,710000,CC0002,38.27,SA
2025-03-31,2025,3,710000,CC0002,178.77,KR
2025-03-02,2025,3,710000,CC0002,742.61,KA
2025-03-21,2025,3,710000,CC0002,1033.23,AB
2025-03-01,2025,3,710000,CC0002,589.23,KR
2025-03-15,2025,3,710000,CC0002,653.67,KA
2025-03-29,2025,3,710000,CC0003,4411.95,KA
2025-03-24,2025,3,710000,CC0004,819.4,KR
2025-03-07,2025,3,710000,CC0004,3618.92,AB
2025-03-04,2025,3,710000,CC0004,1206.31,AB
2025-03-11,2025,3,710000,CC0005,2601.11,SA
2025-03-17,2025,3,710000,CC0005,2834.61,KA
2025-03-01,2025,3,710000,CC0005,524.16,SA
2025-03-12,2025,3,710000,CC0006,4355.07,RE
2025-03-30,2025,3,710000,CC0006,1520.75,KA
